customer_id,first_name,last_name,email,phone,age,country,updated_timestamp,state
CUST_000244,David,Jones,,1-555-5749,25,JP,2026-02-02T16:20:22.077Z,I
CUST_000245,Emily,Garcia,emily.garcia245@example.com,1-555-5750,79,DE,2026-02-02T16:20:22.077Z,I
CUST_000246,James,Miller,james.miller246@example.com,1-555-5751,29,UK,2026-02-02T16:20:22.077Z,I
CUST_000247,Lisa,Davis,lisa.davis247@example.com,1-555-5752,54,BR,2026-02-02T16:20:22.077Z,I
CUST_000248,Robert,Rodriguez,robert.rodriguez248@example.com,1-555-5753,58,CA,2026-02-02T16:20:22.077Z,I
CUST_000249,Maria,Martinez,maria.martinez249@example.com,1-555-5754,58,FR,2026-02-02T16:20:22.077Z,I
CUST_000250,John,Smith,john.smith250@example.com,1-555-5755,22,AU,2026-02-02T16:20:22.077Z,I
CUST_000251,Jane,Johnson,user251@example.com,1-555-5756,-5,BR,2026-02-02T16:20:22.077Z,I
CUST_000252,Michael,Williams,michael.williams252@example.com,1-555-5757,53,AU,2026-02-02T16:20:22.077Z,I
CUST_000253,Sarah,Brown,sarah.brown253@example.com,1-555-5758,48,CA,2026-02-02T16:20:22.077Z,I
CUST_000254,David,Jones,user254@example.com,1-555-5759,999,JP,2026-02-02T16:20:22.077Z,I
CUST_000255,Emily,Garcia,,1-555-5760,46,JP,2026-02-02T16:20:22.077Z,I
CUST_000256,James,Miller,james.miller256@example.com,1-555-5761,76,IT,2026-02-02T16:20:22.077Z,I
CUST_000257,Lisa,Davis,lisa.davis257@example.com,1-555-5762,21,UK,2026-02-02T16:20:22.077Z,I
CUST_000258,Robert,Rodriguez,robert.rodriguez258@example.com,1-555-5763,42,FR,2026-02-02T16:20:22.077Z,I
CUST_000259,Maria,Martinez,maria.martinez259@example.com,1-555-5764,55,ES,2026-02-02T16:20:22.077Z,I
CUST_000260,John,Smith,,1-555-5765,78,FR,2026-02-02T16:20:22.077Z,I
CUST_000261,Jane,Johnson,jane.johnson261@example.com,1-555-5766,39,JP,2026-02-02T16:20:22.077Z,I
CUST_000262,Michael,Williams,michael.williams262@example.com,1-555-5767,19,FR,2026-02-02T16:20:22.077Z,I
CUST_000263,Sarah,Brown,sarah.brown263@example.com,1-555-5768,67,DE,2026-02-02T16:20:22.077Z,I
CUST_000264,David,Jones,david.jones264@example.com,1-555-5769,36,JP,2026-02-02T16:20:22.077Z,I
CUST_000265,Emily,Garcia,emily.garcia265@example.com,1-555-5770,74,BR,2026-02-02T16:20:22.077Z,I
CUST_000266,James,Miller,james.miller266@example.com,1-555-5771,71,AU,2026-02-02T16:20:22.077Z,I
CUST_000267,Lisa,Davis,lisa.davis267@example.com,1-555-5772,64,AU,2026-02-02T16:20:22.077Z,I
CUST_000268,Robert,Rodriguez,robert.rodriguez268@example.com,1-555-5773,68,DE,2026-02-02T16:20:22.077Z,I
CUST_000269,Maria,Martinez,maria.martinez269@example.com,1-555-5774,69,DE,2026-02-02T16:20:22.077Z,I
CUST_000270,John,Smith,john.smith270@example.com,1-555-5775,36,JP,2026-02-02T16:20:22.077Z,I
CUST_000271,Jane,Johnson,jane.johnson271@example.com,1-555-5776,70,BR,2026-02-02T16:20:22.077Z,I
CUST_000272,Michael,Williams,user272@example.com,1-555-5777,150,JP,2026-02-02T16:20:22.077Z,I
CUST_000273,Sarah,Brown,invalid_email_273,1-555-5778,35,JP,2026-02-02T16:20:22.077Z,I
CUST_000274,David,Jones,invalid_email_274,1-555-5779,70,ES,2026-02-02T16:20:22.077Z,I
CUST_000275,Emily,Garcia,,1-555-5780,41,IT,2026-02-02T16:20:22.077Z,I
CUST_000276,James,Miller,james.miller276@example.com,1-555-5781,38,ES,2026-02-02T16:20:22.077Z,I
CUST_000277,Lisa,Davis,user277@example.com,1-555-5782,999,AU,2026-02-02T16:20:22.077Z,I
CUST_000278,Robert,Rodriguez,robert.rodriguez278@example.com,1-555-5783,19,DE,2026-02-02T16:20:22.077Z,I
CUST_000279,Maria,Martinez,user279@example.com,1-555-5784,-5,UK,2026-02-02T16:20:22.077Z,I
CUST_000280,John,Smith,john.smith280@example.com,1-555-5785,68,UK,2026-02-02T16:20:22.077Z,I
CUST_000281,Jane,Johnson,jane.johnson281@example.com,1-555-5786,19,BR,2026-02-02T16:20:22.077Z,I
CUST_000282,Michael,Williams,michael.williams282@example.com,1-555-5787,18,DE,2026-02-02T16:20:22.077Z,I
CUST_000283,Sarah,Brown,sarah.brown283@example.com,1-555-5788,60,JP,2026-02-02T16:20:22.077Z,I
CUST_000284,David,Jones,david.jones284@example.com,1-555-5789,52,JP,2026-02-02T16:20:22.077Z,I
CUST_000285,Emily,Garcia,emily.garcia285@example.com,1-555-5790,48,IT,2026-02-02T16:20:22.077Z,I
CUST_000286,James,Miller,james.miller286@example.com,1-555-5791,40,ES,2026-02-02T16:20:22.077Z,I
CUST_000287,Lisa,Davis,lisa.davis287@example.com,1-555-5792,65,CA,2026-02-02T16:20:22.077Z,I
CUST_000288,Robert,Rodriguez,robert.rodriguez288@example.com,1-555-5793,70,AU,2026-02-02T16:20:22.077Z,I
CUST_000289,Maria,Martinez,maria.martinez289@example.com,1-555-5794,69,UK,2026-02-02T16:20:22.077Z,I
CUST_000290,John,Smith,john.smith290@example.com,1-555-5795,20,US,2026-02-02T16:20:22.077Z,I
CUST_000291,Jane,Johnson,jane.johnson291@example.com,1-555-5796,70,AU,2026-02-02T16:20:22.077Z,I
CUST_000292,Michael,Williams,michael.williams292@example.com,1-555-5797,30,ES,2026-02-02T16:20:22.077Z,I
CUST_000293,Sarah,Brown,sarah.brown293@example.com,1-555-5798,69,IT,2026-02-02T16:20:22.077Z,I
CUST_000294,David,Jones,david.jones294@example.com,1-555-5799,42,CA,2026-02-02T16:20:22.077Z,I
CUST_000295,Emily,Garcia,emily.garcia295@example.com,1-555-5800,69,FR,2026-02-02T16:20:22.077Z,I
CUST_000296,James,Miller,,1-555-5801,70,JP,2026-02-02T16:20:22.077Z,I
CUST_000297,Lisa,Davis,user297@example.com,1-555-5802,999,FR,2026-02-02T16:20:22.078Z,I
CUST_000298,Robert,Rodriguez,robert.rodriguez298@example.com,1-555-5803,46,AU,2026-02-02T16:20:22.078Z,I
CUST_000299,Maria,Martinez,maria.martinez299@example.com,1-555-5804,45,US,2026-02-02T16:20:22.078Z,I
CUST_000300,John,Smith,john.smith300@example.com,1-555-5805,69,US,2026-02-02T16:20:22.078Z,I
CUST_000301,Jane,Johnson,invalid_email_301,1-555-5806,33,ES,2026-02-02T16:20:22.078Z,I
CUST_000302,Michael,Williams,michael.williams302@example.com,1-555-5807,61,ES,2026-02-02T16:20:22.078Z,I
CUST_000303,Sarah,Brown,sarah.brown303@example.com,1-555-5808,54,JP,2026-02-02T16:20:22.078Z,I
CUST_000304,David,Jones,david.jones304@example.com,1-555-5809,35,UK,2026-02-02T16:20:22.078Z,I
CUST_000305,Emily,Garcia,emily.garcia305@example.com,1-555-5810,42,FR,2026-02-02T16:20:22.078Z,I
CUST_000306,James,Miller,james.miller306@example.com,1-555-5811,57,AU,2026-02-02T16:20:22.078Z,I
CUST_000307,Lisa,Davis,invalid_email_307,1-555-5812,46,AU,2026-02-02T16:20:22.078Z,I
CUST_000308,Robert,Rodriguez,robert.rodriguez308@example.com,1-555-5813,63,JP,2026-02-02T16:20:22.078Z,I
CUST_000309,Maria,Martinez,maria.martinez309@example.com,1-555-5814,72,CA,2026-02-02T16:20:22.078Z,I
CUST_000310,John,Smith,invalid_email_310,1-555-5815,68,DE,2026-02-02T16:20:22.078Z,I
CUST_000311,Jane,Johnson,jane.johnson311@example.com,1-555-5816,54,AU,2026-02-02T16:20:22.078Z,I
CUST_000312,Michael,Williams,michael.williams312@example.com,1-555-5817,23,FR,2026-02-02T16:20:22.078Z,I
CUST_000313,Sarah,Brown,sarah.brown313@example.com,1-555-5818,67,BR,2026-02-02T16:20:22.078Z,I
CUST_000314,David,Jones,david.jones314@example.com,1-555-5819,59,AU,2026-02-02T16:20:22.078Z,I
CUST_000315,Emily,Garcia,,1-555-5820,58,CA,2026-02-02T16:20:22.078Z,I
CUST_000316,James,Miller,james.miller316@example.com,1-555-5821,51,FR,2026-02-02T16:20:22.078Z,I
CUST_000317,Lisa,Davis,lisa.davis317@example.com,1-555-5822,63,ES,2026-02-02T16:20:22.078Z,I
CUST_000318,Robert,Rodriguez,robert.rodriguez318@example.com,1-555-5823,34,JP,2026-02-02T16:20:22.078Z,I
CUST_000319,Maria,Martinez,maria.martinez319@example.com,1-555-5824,57,UK,2026-02-02T16:20:22.078Z,I
CUST_000320,John,Smith,john.smith320@example.com,1-555-5825,55,CA,2026-02-02T16:20:22.078Z,I
CUST_000321,Jane,Johnson,jane.johnson321@example.com,1-555-5826,54,US,2026-02-02T16:20:22.078Z,I
CUST_000322,Michael,Williams,michael.williams322@example.com,1-555-5827,67,DE,2026-02-02T16:20:22.078Z,I
CUST_000323,Sarah,Brown,sarah.brown323@example.com,1-555-5828,19,JP,2026-02-02T16:20:22.078Z,I
CUST_000324,David,Jones,david.jones324@example.com,1-555-5829,69,FR,2026-02-02T16:20:22.078Z,I
CUST_000325,Emily,Garcia,emily.garcia325@example.com,1-555-5830,28,IT,2026-02-02T16:20:22.078Z,I
CUST_000326,James,Miller,james.miller326@example.com,1-555-5831,56,ES,2026-02-02T16:20:22.078Z,I
CUST_000327,Lisa,Davis,lisa.davis327@example.com,1-555-5832,26,JP,2026-02-02T16:20:22.078Z,I
CUST_000328,Robert,Rodriguez,robert.rodriguez328@example.com,1-555-5833,47,FR,2026-02-02T16:20:22.078Z,I
CUST_000329,Maria,Martinez,invalid_email_329,1-555-5834,36,BR,2026-02-02T16:20:22.078Z,I
CUST_000330,John,Smith,john.smith330@example.com,1-555-5835,75,ES,2026-02-02T16:20:22.078Z,I
CUST_000331,Jane,Johnson,jane.johnson331@example.com,1-555-5836,28,JP,2026-02-02T16:20:22.078Z,I
CUST_000332,Michael,Williams,michael.williams332@example.com,1-555-5837,49,UK,2026-02-02T16:20:22.078Z,I
CUST_000333,Sarah,Brown,sarah.brown333@example.com,1-555-5838,31,US,2026-02-02T16:20:22.078Z,I
CUST_000334,David,Jones,david.jones334@example.com,1-555-5839,74,FR,2026-02-02T16:20:22.078Z,I
CUST_000335,Emily,Garcia,emily.garcia335@example.com,1-555-5840,45,FR,2026-02-02T16:20:22.078Z,I
CUST_000336,James,Miller,james.miller336@example.com,1-555-5841,43,BR,2026-02-02T16:20:22.078Z,I
CUST_000337,Lisa,Davis,lisa.davis337@example.com,1-555-5842,36,IT,2026-02-02T16:20:22.078Z,I
CUST_000338,Robert,Rodriguez,robert.rodriguez338@example.com,1-555-5843,35,CA,2026-02-02T16:20:22.078Z,I
CUST_000339,Maria,Martinez,maria.martinez339@example.com,1-555-5844,39,CA,2026-02-02T16:20:22.078Z,I
CUST_000340,John,Smith,john.smith340@example.com,1-555-5845,20,CA,2026-02-02T16:20:22.078Z,I
CUST_000341,Jane,Johnson,jane.johnson341@example.com,1-555-5846,27,CA,2026-02-02T16:20:22.078Z,I
CUST_000342,Michael,Williams,michael.williams342@example.com,1-555-5847,57,BR,2026-02-02T16:20:22.078Z,I
CUST_000343,Sarah,Brown,sarah.brown343@example.com,1-555-5848,37,US,2026-02-02T16:20:22.078Z,I
CUST_000344,David,Jones,david.jones344@example.com,1-555-5849,80,BR,2026-02-02T16:20:22.078Z,I
CUST_000345,Emily,Garcia,emily.garcia345@example.com,1-555-5850,34,US,2026-02-02T16:20:22.078Z,I
CUST_000346,James,Miller,james.miller346@example.com,1-555-5851,58,CA,2026-02-02T16:20:22.078Z,I
CUST_000347,Lisa,Davis,,1-555-5852,25,US,2026-02-02T16:20:22.078Z,I
CUST_000348,Robert,Rodriguez,robert.rodriguez348@example.com,1-555-5853,44,IT,2026-02-02T16:20:22.078Z,I
CUST_000349,Maria,Martinez,maria.martinez349@example.com,1-555-5854,65,CA,2026-02-02T16:20:22.078Z,I
CUST_000350,John,Smith,john.smith350@example.com,1-555-5855,60,JP,2026-02-02T16:20:22.078Z,I
CUST_000351,Jane,Johnson,jane.johnson351@example.com,1-555-5856,47,ES,2026-02-02T16:20:22.078Z,I
CUST_000352,Michael,Williams,michael.williams352@example.com,1-555-5857,73,BR,2026-02-02T16:20:22.078Z,I
CUST_000353,Sarah,Brown,sarah.brown353@example.com,1-555-5858,35,DE,2026-02-02T16:20:22.078Z,I
CUST_000354,David,Jones,david.jones354@example.com,1-555-5859,62,ES,2026-02-02T16:20:22.078Z,I
CUST_000355,Emily,Garcia,emily.garcia355@example.com,1-555-5860,77,FR,2026-02-02T16:20:22.078Z,I
CUST_000356,James,Miller,james.miller356@example.com,1-555-5861,43,CA,2026-02-02T16:20:22.078Z,I
CUST_000357,Lisa,Davis,lisa.davis357@example.com,1-555-5862,63,ES,2026-02-02T16:20:22.078Z,I
CUST_000358,Robert,Rodriguez,robert.rodriguez358@example.com,1-555-5863,31,JP,2026-02-02T16:20:22.078Z,I
CUST_000359,Maria,Martinez,,1-555-5864,65,DE,2026-02-02T16:20:22.078Z,I
CUST_000360,John,Smith,john.smith360@example.com,1-555-5865,21,IT,2026-02-02T16:20:22.078Z,I
CUST_000361,Jane,Johnson,invalid_email_361,1-555-5866,18,IT,2026-02-02T16:20:22.078Z,I
CUST_000362,Michael,Williams,michael.williams362@example.com,1-555-5867,30,ES,2026-02-02T16:20:22.078Z,I
CUST_000363,Sarah,Brown,sarah.brown363@example.com,1-555-5868,23,JP,2026-02-02T16:20:22.078Z,I
CUST_000364,David,Jones,david.jones364@example.com,1-555-5869,71,US,2026-02-02T16:20:22.078Z,I
CUST_000365,Emily,Garcia,emily.garcia365@example.com,1-555-5870,65,US,2026-02-02T16:20:22.078Z,I
CUST_000366,James,Miller,james.miller366@example.com,1-555-5871,24,FR,2026-02-02T16:20:22.078Z,I
CUST_000367,Lisa,Davis,lisa.davis367@example.com,1-555-5872,26,AU,2026-02-02T16:20:22.078Z,I
CUST_000368,Robert,Rodriguez,robert.rodriguez368@example.com,1-555-5873,39,AU,2026-02-02T16:20:22.078Z,I
CUST_000369,Maria,Martinez,maria.martinez369@example.com,1-555-5874,18,FR,2026-02-02T16:20:22.078Z,I
CUST_000370,John,Smith,john.smith370@example.com,1-555-5875,72,IT,2026-02-02T16:20:22.078Z,I
CUST_000371,Jane,Johnson,,1-555-5876,24,CA,2026-02-02T16:20:22.078Z,I
CUST_000372,Michael,Williams,michael.williams372@example.com,1-555-5877,18,IT,2026-02-02T16:20:22.078Z,I
CUST_000373,Sarah,Brown,sarah.brown373@example.com,1-555-5878,79,FR,2026-02-02T16:20:22.078Z,I
CUST_000374,David,Jones,david.jones374@example.com,1-555-5879,41,US,2026-02-02T16:20:22.078Z,I
CUST_000375,Emily,Garcia,emily.garcia375@example.com,1-555-5880,28,JP,2026-02-02T16:20:22.078Z,I
CUST_000376,James,Miller,james.miller376@example.com,1-555-5881,58,ES,2026-02-02T16:20:22.078Z,I
CUST_000377,Lisa,Davis,lisa.davis377@example.com,1-555-5882,26,CA,2026-02-02T16:20:22.078Z,I
CUST_000378,Robert,Rodriguez,robert.rodriguez378@example.com,1-555-5883,53,JP,2026-02-02T16:20:22.078Z,I
CUST_000379,Maria,Martinez,maria.martinez379@example.com,1-555-5884,61,JP,2026-02-02T16:20:22.078Z,I
CUST_000380,John,Smith,,1-555-5885,25,JP,2026-02-02T16:20:22.078Z,I
CUST_000381,Jane,Johnson,jane.johnson381@example.com,1-555-5886,27,ES,2026-02-02T16:20:22.078Z,I
CUST_000382,Michael,Williams,invalid_email_382,1-555-5887,63,UK,2026-02-02T16:20:22.078Z,I
CUST_000383,Sarah,Brown,sarah.brown383@example.com,1-555-5888,47,JP,2026-02-02T16:20:22.078Z,I
CUST_000384,David,Jones,david.jones384@example.com,1-555-5889,53,FR,2026-02-02T16:20:22.078Z,I
CUST_000385,Emily,Garcia,emily.garcia385@example.com,1-555-5890,18,BR,2026-02-02T16:20:22.079Z,I
CUST_000386,James,Miller,james.miller386@example.com,1-555-5891,62,JP,2026-02-02T16:20:22.079Z,I
CUST_000387,Lisa,Davis,lisa.davis387@example.com,1-555-5892,48,FR,2026-02-02T16:20:22.079Z,I
CUST_000388,Robert,Rodriguez,robert.rodriguez388@example.com,1-555-5893,67,ES,2026-02-02T16:20:22.079Z,I
CUST_000389,Maria,Martinez,maria.martinez389@example.com,1-555-5894,76,IT,2026-02-02T16:20:22.079Z,I
CUST_000390,John,Smith,john.smith390@example.com,1-555-5895,40,CA,2026-02-02T16:20:22.079Z,I
CUST_000391,Jane,Johnson,jane.johnson391@example.com,1-555-5896,64,US,2026-02-02T16:20:22.079Z,I
CUST_000392,Michael,Williams,michael.williams392@example.com,1-555-5897,64,IT,2026-02-02T16:20:22.079Z,I
CUST_000393,Sarah,Brown,sarah.brown393@example.com,1-555-5898,33,ES,2026-02-02T16:20:22.079Z,I
CUST_000394,David,Jones,david.jones394@example.com,1-555-5899,74,US,2026-02-02T16:20:22.079Z,I
CUST_000395,Emily,Garcia,emily.garcia395@example.com,1-555-5900,77,DE,2026-02-02T16:20:22.079Z,I
CUST_000396,James,Miller,invalid_email_396,1-555-5901,46,DE,2026-02-02T16:20:22.079Z,I
CUST_000397,Lisa,Davis,lisa.davis397@example.com,1-555-5902,52,US,2026-02-02T16:20:22.079Z,I
CUST_000398,Robert,Rodriguez,robert.rodriguez398@example.com,1-555-5903,76,BR,2026-02-02T16:20:22.079Z,I
CUST_000399,Maria,Martinez,maria.martinez399@example.com,1-555-5904,74,JP,2026-02-02T16:20:22.079Z,I
CUST_000400,John,Smith,john.smith400@example.com,1-555-5905,21,IT,2026-02-02T16:20:22.079Z,I
CUST_000401,Jane,Johnson,user401@example.com,1-555-5906,999,JP,2026-02-02T16:20:22.079Z,I
CUST_000402,Michael,Williams,michael.williams402@example.com,1-555-5907,37,CA,2026-02-02T16:20:22.079Z,I
CUST_000403,Sarah,Brown,sarah.brown403@example.com,1-555-5908,32,CA,2026-02-02T16:20:22.079Z,I
CUST_000404,David,Jones,david.jones404@example.com,1-555-5909,79,JP,2026-02-02T16:20:22.079Z,I
CUST_000405,Emily,Garcia,emily.garcia405@example.com,1-555-5910,34,ES,2026-02-02T16:20:22.079Z,I
CUST_000406,James,Miller,james.miller406@example.com,1-555-5911,72,UK,2026-02-02T16:20:22.079Z,I
CUST_000407,Lisa,Davis,user407@example.com,1-555-5912,999,UK,2026-02-02T16:20:22.079Z,I
CUST_000408,Robert,Rodriguez,robert.rodriguez408@example.com,1-555-5913,73,FR,2026-02-02T16:20:22.079Z,I
CUST_000409,Maria,Martinez,maria.martinez409@example.com,1-555-5914,79,AU,2026-02-02T16:20:22.079Z,I
CUST_000410,John,Smith,john.smith410@example.com,1-555-5915,33,FR,2026-02-02T16:20:22.079Z,I
CUST_000411,Jane,Johnson,jane.johnson411@example.com,1-555-5916,40,FR,2026-02-02T16:20:22.079Z,I
CUST_000412,Michael,Williams,michael.williams412@example.com,1-555-5917,69,ES,2026-02-02T16:20:22.079Z,I
CUST_000413,Sarah,Brown,sarah.brown413@example.com,1-555-5918,20,CA,2026-02-02T16:20:22.079Z,I
CUST_000414,David,Jones,david.jones414@example.com,1-555-5919,55,FR,2026-02-02T16:20:22.079Z,I
CUST_000415,Emily,Garcia,emily.garcia415@example.com,1-555-5920,42,AU,2026-02-02T16:20:22.079Z,I
CUST_000416,James,Miller,james.miller416@example.com,1-555-5921,70,AU,2026-02-02T16:20:22.079Z,I
CUST_000417,Lisa,Davis,lisa.davis417@example.com,1-555-5922,40,CA,2026-02-02T16:20:22.079Z,I
CUST_000418,Robert,Rodriguez,robert.rodriguez418@example.com,1-555-5923,74,US,2026-02-02T16:20:22.079Z,I
CUST_000419,Maria,Martinez,maria.martinez419@example.com,1-555-5924,22,US,2026-02-02T16:20:22.079Z,I
CUST_000420,John,Smith,john.smith420@example.com,1-555-5925,32,CA,2026-02-02T16:20:22.079Z,I
CUST_000421,Jane,Johnson,jane.johnson421@example.com,1-555-5926,41,BR,2026-02-02T16:20:22.079Z,I
CUST_000422,Michael,Williams,michael.williams422@example.com,1-555-5927,19,JP,2026-02-02T16:20:22.079Z,I
CUST_000423,Sarah,Brown,,1-555-5928,64,JP,2026-02-02T16:20:22.079Z,I
CUST_000424,David,Jones,david.jones424@example.com,1-555-5929,62,CA,2026-02-02T16:20:22.079Z,I
CUST_000425,Emily,Garcia,emily.garcia425@example.com,1-555-5930,33,BR,2026-02-02T16:20:22.079Z,I
CUST_000426,James,Miller,james.miller426@example.com,1-555-5931,35,UK,2026-02-02T16:20:22.079Z,I
CUST_000427,Lisa,Davis,lisa.davis427@example.com,1-555-5932,33,FR,2026-02-02T16:20:22.079Z,I
CUST_000428,Robert,Rodriguez,robert.rodriguez428@example.com,1-555-5933,72,UK,2026-02-02T16:20:22.079Z,I
CUST_000429,Maria,Martinez,maria.martinez429@example.com,1-555-5934,48,US,2026-02-02T16:20:22.079Z,I
CUST_000430,John,Smith,user430@example.com,1-555-5935,999,BR,2026-02-02T16:20:22.079Z,I
CUST_000431,Jane,Johnson,jane.johnson431@example.com,1-555-5936,75,FR,2026-02-02T16:20:22.079Z,I
CUST_000432,Michael,Williams,michael.williams432@example.com,1-555-5937,35,BR,2026-02-02T16:20:22.079Z,I
CUST_000433,Sarah,Brown,sarah.brown433@example.com,1-555-5938,72,US,2026-02-02T16:20:22.079Z,I
CUST_000434,David,Jones,david.jones434@example.com,1-555-5939,63,UK,2026-02-02T16:20:22.079Z,I
CUST_000435,Emily,Garcia,emily.garcia435@example.com,1-555-5940,54,JP,2026-02-02T16:20:22.079Z,I
CUST_000436,James,Miller,james.miller436@example.com,1-555-5941,26,JP,2026-02-02T16:20:22.079Z,I
CUST_000437,Lisa,Davis,invalid_email_437,1-555-5942,71,ES,2026-02-02T16:20:22.079Z,I
CUST_000438,Robert,Rodriguez,robert.rodriguez438@example.com,1-555-5943,38,FR,2026-02-02T16:20:22.079Z,I
CUST_000439,Maria,Martinez,maria.martinez439@example.com,1-555-5944,53,IT,2026-02-02T16:20:22.079Z,I
CUST_000440,John,Smith,,1-555-5945,36,UK,2026-02-02T16:20:22.079Z,I
CUST_000441,Jane,Johnson,jane.johnson441@example.com,1-555-5946,63,IT,2026-02-02T16:20:22.079Z,I
CUST_000442,Michael,Williams,invalid_email_442,1-555-5947,78,AU,2026-02-02T16:20:22.079Z,I
CUST_000443,Sarah,Brown,invalid_email_443,1-555-5948,29,AU,2026-02-02T16:20:22.079Z,I
CUST_000444,David,Jones,invalid_email_444,1-555-5949,40,BR,2026-02-02T16:20:22.079Z,I
CUST_000445,Emily,Garcia,emily.garcia445@example.com,1-555-5950,18,IT,2026-02-02T16:20:22.079Z,I
CUST_000446,James,Miller,james.miller446@example.com,1-555-5951,53,BR,2026-02-02T16:20:22.079Z,I
CUST_000447,Lisa,Davis,lisa.davis447@example.com,1-555-5952,28,FR,2026-02-02T16:20:22.079Z,I
CUST_000448,Robert,Rodriguez,robert.rodriguez448@example.com,1-555-5953,22,IT,2026-02-02T16:20:22.080Z,I
CUST_000449,Maria,Martinez,maria.martinez449@example.com,1-555-5954,68,ES,2026-02-02T16:20:22.080Z,I
CUST_000450,John,Smith,john.smith450@example.com,1-555-5955,49,AU,2026-02-02T16:20:22.080Z,I
CUST_000451,Jane,Johnson,jane.johnson451@example.com,1-555-5956,78,ES,2026-02-02T16:20:22.080Z,I
CUST_000452,Michael,Williams,michael.williams452@example.com,1-555-5957,39,ES,2026-02-02T16:20:22.080Z,I
CUST_000453,Sarah,Brown,sarah.brown453@example.com,1-555-5958,56,AU,2026-02-02T16:20:22.080Z,I
CUST_000454,David,Jones,david.jones454@example.com,1-555-5959,79,FR,2026-02-02T16:20:22.080Z,I
CUST_000455,Emily,Garcia,emily.garcia455@example.com,1-555-5960,68,ES,2026-02-02T16:20:22.080Z,I
CUST_000456,James,Miller,james.miller456@example.com,1-555-5961,43,UK,2026-02-02T16:20:22.080Z,I
CUST_000457,Lisa,Davis,lisa.davis457@example.com,1-555-5962,52,JP,2026-02-02T16:20:22.080Z,I
CUST_000458,Robert,Rodriguez,robert.rodriguez458@example.com,1-555-5963,31,FR,2026-02-02T16:20:22.080Z,I
CUST_000459,Maria,Martinez,maria.martinez459@example.com,1-555-5964,68,AU,2026-02-02T16:20:22.080Z,I
CUST_000460,John,Smith,john.smith460@example.com,1-555-5965,60,IT,2026-02-02T16:20:22.080Z,I
CUST_000461,Jane,Johnson,jane.johnson461@example.com,1-555-5966,56,BR,2026-02-02T16:20:22.080Z,I
CUST_000462,Michael,Williams,michael.williams462@example.com,1-555-5967,68,JP,2026-02-02T16:20:22.080Z,I
CUST_000463,Sarah,Brown,invalid_email_463,1-555-5968,60,CA,2026-02-02T16:20:22.080Z,I
CUST_000464,David,Jones,david.jones464@example.com,1-555-5969,59,ES,2026-02-02T16:20:22.080Z,I
CUST_000465,Emily,Garcia,user465@example.com,1-555-5970,-5,JP,2026-02-02T16:20:22.080Z,I
CUST_000466,James,Miller,james.miller466@example.com,1-555-5971,43,BR,2026-02-02T16:20:22.080Z,I
CUST_000467,Lisa,Davis,lisa.davis467@example.com,1-555-5972,19,UK,2026-02-02T16:20:22.080Z,I
CUST_000468,Robert,Rodriguez,robert.rodriguez468@example.com,1-555-5973,23,CA,2026-02-02T16:20:22.080Z,I
CUST_000469,Maria,Martinez,maria.martinez469@example.com,1-555-5974,68,JP,2026-02-02T16:20:22.080Z,I
CUST_000470,John,Smith,john.smith470@example.com,1-555-5975,46,ES,2026-02-02T16:20:22.080Z,I
CUST_000471,Jane,Johnson,,1-555-5976,25,ES,2026-02-02T16:20:22.080Z,I
CUST_000472,Michael,Williams,michael.williams472@example.com,1-555-5977,28,JP,2026-02-02T16:20:22.080Z,I
CUST_000473,Sarah,Brown,sarah.brown473@example.com,1-555-5978,45,DE,2026-02-02T16:20:22.080Z,I
CUST_000474,David,Jones,david.jones474@example.com,1-555-5979,60,IT,2026-02-02T16:20:22.080Z,I
CUST_000475,Emily,Garcia,emily.garcia475@example.com,1-555-5980,45,US,2026-02-02T16:20:22.080Z,I
CUST_000476,James,Miller,james.miller476@example.com,1-555-5981,66,BR,2026-02-02T16:20:22.080Z,I
CUST_000477,Lisa,Davis,lisa.davis477@example.com,1-555-5982,30,UK,2026-02-02T16:20:22.080Z,I
CUST_000478,Robert,Rodriguez,robert.rodriguez478@example.com,1-555-5983,58,BR,2026-02-02T16:20:22.080Z,I
CUST_000479,Maria,Martinez,maria.martinez479@example.com,1-555-5984,40,AU,2026-02-02T16:20:22.080Z,I
CUST_000480,John,Smith,john.smith480@example.com,1-555-5985,63,BR,2026-02-02T16:20:22.080Z,I
CUST_000481,Jane,Johnson,jane.johnson481@example.com,1-555-5986,38,DE,2026-02-02T16:20:22.080Z,I
CUST_000482,Michael,Williams,michael.williams482@example.com,1-555-5987,62,JP,2026-02-02T16:20:22.080Z,I
CUST_000483,Sarah,Brown,sarah.brown483@example.com,1-555-5988,54,IT,2026-02-02T16:20:22.080Z,I
CUST_000484,David,Jones,david.jones484@example.com,1-555-5989,62,JP,2026-02-02T16:20:22.080Z,I
CUST_000485,Emily,Garcia,emily.garcia485@example.com,1-555-5990,29,AU,2026-02-02T16:20:22.080Z,I
CUST_000486,James,Miller,james.miller486@example.com,1-555-5991,78,AU,2026-02-02T16:20:22.080Z,I
CUST_000487,Lisa,Davis,lisa.davis487@example.com,1-555-5992,79,AU,2026-02-02T16:20:22.080Z,I
CUST_000488,Robert,Rodriguez,robert.rodriguez488@example.com,1-555-5993,71,AU,2026-02-02T16:20:22.080Z,I
CUST_000489,Maria,Martinez,maria.martinez489@example.com,1-555-5994,68,FR,2026-02-02T16:20:22.080Z,I
